time,c,m,value
5.642738,1.000000,0.300000,0.103515
5.676127,1.000000,0.300000,0.102892
5.709516,1.000000,0.300000,0.102271
5.742905,1.000000,0.300000,0.101653
5.776294,1.000000,0.300000,0.101037
5.809683,1.000000,0.300000,0.100425
5.843072,1.000000,0.300000,0.099816
5.876461,1.000000,0.300000,0.099210
5.909850,1.000000,0.300000,0.098607
5.943239,1.000000,0.300000,0.098006
5.976628,1.000000,0.300000,0.097409
6.010017,1.000000,0.300000,0.096815
6.043406,1.000000,0.300000,0.096223
6.076795,1.000000,0.300000,0.095635
6.110184,1.000000,0.300000,0.095050
6.143573,1.000000,0.300000,0.094467
6.176962,1.000000,0.300000,0.093888
6.210351,1.000000,0.300000,0.093312
6.243740,1.000000,0.300000,0.092739
6.277129,1.000000,0.300000,0.092168
6.310518,1.000000,0.300000,0.091601
6.343907,1.000000,0.300000,0.091037
6.377295,1.000000,0.300000,0.090476
6.410684,1.000000,0.300000,0.089918
6.444073,1.000000,0.300000,0.089363
6.477462,1.000000,0.300000,0.088811
6.510851,1.000000,0.300000,0.088262
6.544240,1.000000,0.300000,0.087716
6.577629,1.000000,0.300000,0.087173
6.611018,1.000000,0.300000,0.086633
6.644407,1.000000,0.300000,0.086096
6.677796,1.000000,0.300000,0.085562
6.711185,1.000000,0.300000,0.085030
6.744574,1.000000,0.300000,0.084502
6.777963,1.000000,0.300000,0.083977
6.811352,1.000000,0.300000,0.083455
6.844741,1.000000,0.300000,0.082936
6.878130,1.000000,0.300000,0.082420
6.911519,1.000000,0.300000,0.081906
6.944908,1.000000,0.300000,0.081396
6.978297,1.000000,0.300000,0.080889
7.011686,1.000000,0.300000,0.080384
7.045075,1.000000,0.300000,0.079883
7.078464,1.000000,0.300000,0.079384
7.111853,1.000000,0.300000,0.078888
7.145242,1.000000,0.300000,0.078395
7.178631,1.000000,0.300000,0.077905
7.212020,1.000000,0.300000,0.077418
7.245409,1.000000,0.300000,0.076934
7.278798,1.000000,0.300000,0.076452
7.312187,1.000000,0.300000,0.075973
7.345576,1.000000,0.300000,0.075498
7.378965,1.000000,0.300000,0.075025
7.412354,1.000000,0.300000,0.074554
7.445743,1.000000,0.300000,0.074087
7.479132,1.000000,0.300000,0.073622
7.512521,1.000000,0.300000,0.073160
7.545910,1.000000,0.300000,0.072701
7.579299,1.000000,0.300000,0.072245
7.612688,1.000000,0.300000,0.071791
7.646077,1.000000,0.300000,0.071340
7.679466,1.000000,0.300000,0.070892
7.712855,1.000000,0.300000,0.070446
7.746244,1.000000,0.300000,0.070003
7.779633,1.000000,0.300000,0.069563
7.813022,1.000000,0.300000,0.069126
7.846411,1.000000,0.300000,0.068691
7.879800,1.000000,0.300000,0.068258
7.913189,1.000000,0.300000,0.067829
7.946578,1.000000,0.300000,0.067402
7.979967,1.000000,0.300000,0.066977
8.013356,1.000000,0.300000,0.066555
8.046745,1.000000,0.300000,0.066136
8.080134,1.000000,0.300000,0.065719
8.113523,1.000000,0.300000,0.065305
8.146912,1.000000,0.300000,0.064893
8.180301,1.000000,0.300000,0.064484
8.213689,1.000000,0.300000,0.064077
8.247078,1.000000,0.300000,0.063673
8.280467,1.000000,0.300000,0.063272
8.313856,1.000000,0.300000,0.062872
8.347245,1.000000,0.300000,0.062476
8.380634,1.000000,0.300000,0.062081
8.414023,1.000000,0.300000,0.061689
8.447412,1.000000,0.300000,0.061300
8.480801,1.000000,0.300000,0.060913
8.514190,1.000000,0.300000,0.060528
8.547579,1.000000,0.300000,0.060146
8.580968,1.000000,0.300000,0.059766
8.614357,1.000000,0.300000,0.059388
8.647746,1.000000,0.300000,0.059013
8.681135,1.000000,0.300000,0.058640
8.714524,1.000000,0.300000,0.058269
8.747913,1.000000,0.300000,0.057901
8.781302,1.000000,0.300000,0.057535
8.814691,1.000000,0.300000,0.057171
8.848080,1.000000,0.300000,0.056809
8.881469,1.000000,0.300000,0.056450
8.914858,1.000000,0.300000,0.056093
8.948247,1.000000,0.300000,0.055738
8.981636,1.000000,0.300000,0.055385
9.015025,1.000000,0.300000,0.055035
9.048414,1.000000,0.300000,0.054687
9.081803,1.000000,0.300000,0.054341
9.115192,1.000000,0.300000,0.053997
9.148581,1.000000,0.300000,0.053655
9.181970,1.000000,0.300000,0.053315
9.215359,1.000000,0.300000,0.052978
9.248748,1.000000,0.300000,0.052642
9.282137,1.000000,0.300000,0.052309
9.315526,1.000000,0.300000,0.051978
9.348915,1.000000,0.300000,0.051648
9.382304,1.000000,0.300000,0.051321
9.415693,1.000000,0.300000,0.050996
9.449082,1.000000,0.300000,0.050673
9.482471,1.000000,0.300000,0.050352
9.515860,1.000000,0.300000,0.050033
9.549249,1.000000,0.300000,0.049716
9.582638,1.000000,0.300000,0.049401
9.616027,1.000000,0.300000,0.049088
9.649416,1.000000,0.300000,0.048777
9.682805,1.000000,0.300000,0.048468
9.716194,1.000000,0.300000,0.048161
9.749583,1.000000,0.300000,0.047856
9.782972,1.000000,0.300000,0.047552
9.816361,1.000000,0.300000,0.047251
9.849750,1.000000,0.300000,0.046951
9.883139,1.000000,0.300000,0.046654
9.916528,1.000000,0.300000,0.046358
9.949917,1.000000,0.300000,0.046064
9.983306,1.000000,0.300000,0.045772
10.016694,1.000000,0.300000,0.045482
10.050083,1.000000,0.300000,0.045193
10.083472,1.000000,0.300000,0.044907
10.116861,1.000000,0.300000,0.044622
10.150250,1.000000,0.300000,0.044339
10.183639,1.000000,0.300000,0.044058
10.217028,1.000000,0.300000,0.043778
10.250417,1.000000,0.300000,0.043501
10.283806,1.000000,0.300000,0.043225
10.317195,1.000000,0.300000,0.042951
10.350584,1.000000,0.300000,0.042678
10.383973,1.000000,0.300000,0.042408
10.417362,1.000000,0.300000,0.042139
10.450751,1.000000,0.300000,0.041871
10.484140,1.000000,0.300000,0.041606
10.517529,1.000000,0.300000,0.041342
10.550918,1.000000,0.300000,0.041079
10.584307,1.000000,0.300000,0.040819
10.617696,1.000000,0.300000,0.040560
10.651085,1.000000,0.300000,0.040302
10.684474,1.000000,0.300000,0.040047
10.717863,1.000000,0.300000,0.039793
10.751252,1.000000,0.300000,0.039540
10.784641,1.000000,0.300000,0.039289
10.818030,1.000000,0.300000,0.039040
10.851419,1.000000,0.300000,0.038792
10.884808,1.000000,0.300000,0.038546
10.918197,1.000000,0.300000,0.038301
10.951586,1.000000,0.300000,0.038058
10.984975,1.000000,0.300000,0.037817
11.018364,1.000000,0.300000,0.037577
11.051753,1.000000,0.300000,0.037338
11.085142,1.000000,0.300000,0.037101
11.118531,1.000000,0.300000,0.036866
11.151920,1.000000,0.300000,0.036632
11.185309,1.000000,0.300000,0.036399
11.218698,1.000000,0.300000,0.036168
11.252087,1.000000,0.300000,0.035939
11.285476,1.000000,0.300000,0.035711
11.318865,1.000000,0.300000,0.035484
11.352254,1.000000,0.300000,0.035259
11.385643,1.000000,0.300000,0.035035
11.419032,1.000000,0.300000,0.034812
11.452421,1.000000,0.300000,0.034591
11.485810,1.000000,0.300000,0.034372
11.519199,1.000000,0.300000,0.034154
11.552588,1.000000,0.300000,0.033937
11.585977,1.000000,0.300000,0.033721
11.619366,1.000000,0.300000,0.033507
11.652755,1.000000,0.300000,0.033295
11.686144,1.000000,0.300000,0.033083
11.719533,1.000000,0.300000,0.032873
11.752922,1.000000,0.300000,0.032664
11.786311,1.000000,0.300000,0.032457
11.819699,1.000000,0.300000,0.032251
11.853088,1.000000,0.300000,0.032046
11.886477,1.000000,0.300000,0.031843
11.919866,1.000000,0.300000,0.031641
11.953255,1.000000,0.300000,0.031440
11.986644,1.000000,0.300000,0.031240
12.020033,1.000000,0.300000,0.031042
12.053422,1.000000,0.300000,0.030845
12.086811,1.000000,0.300000,0.030649
12.120200,1.000000,0.300000,0.030454
12.153589,1.000000,0.300000,0.030261
12.186978,1.000000,0.300000,0.030069
12.220367,1.000000,0.300000,0.029878
12.253756,1.000000,0.300000,0.029688
12.287145,1.000000,0.300000,0.029499
12.320534,1.000000,0.300000,0.029312
12.353923,1.000000,0.300000,0.029126
12.387312,1.000000,0.300000,0.028941
12.420701,1.000000,0.300000,0.028757
12.454090,1.000000,0.300000,0.028575
12.487479,1.000000,0.300000,0.028393
12.520868,1.000000,0.300000,0.028213
12.554257,1.000000,0.300000,0.028034
12.587646,1.000000,0.300000,0.027856
12.621035,1.000000,0.300000,0.027679
12.654424,1.000000,0.300000,0.027503
12.687813,1.000000,0.300000,0.027328
12.721202,1.000000,0.300000,0.027155
12.754591,1.000000,0.300000,0.026982
12.787980,1.000000,0.300000,0.026811
12.821369,1.000000,0.300000,0.026641
12.854758,1.000000,0.300000,0.026472
12.888147,1.000000,0.300000,0.026304
12.921536,1.000000,0.300000,0.026137
12.954925,1.000000,0.300000,0.025971
12.988314,1.000000,0.300000,0.025806
13.021703,1.000000,0.300000,0.025642
13.055092,1.000000,0.300000,0.025479
13.088481,1.000000,0.300000,0.025317
13.121870,1.000000,0.300000,0.025156
13.155259,1.000000,0.300000,0.024997
13.188648,1.000000,0.300000,0.024838
13.222037,1.000000,0.300000,0.024680
13.255426,1.000000,0.300000,0.024523
13.288815,1.000000,0.300000,0.024368
13.322204,1.000000,0.300000,0.024213
13.355593,1.000000,0.300000,0.024059
13.388982,1.000000,0.300000,0.023906
13.422371,1.000000,0.300000,0.023754
13.455760,1.000000,0.300000,0.023604
13.489149,1.000000,0.300000,0.023454
13.522538,1.000000,0.300000,0.023305
13.555927,1.000000,0.300000,0.023157
13.589316,1.000000,0.300000,0.023010
13.622705,1.000000,0.300000,0.022864
13.656093,1.000000,0.300000,0.022718
13.689482,1.000000,0.300000,0.022574
13.722871,1.000000,0.300000,0.022431
13.756260,1.000000,0.300000,0.022288
13.789649,1.000000,0.300000,0.022147
13.823038,1.000000,0.300000,0.022006
13.856427,1.000000,0.300000,0.021866
13.889816,1.000000,0.300000,0.021727
13.923205,1.000000,0.300000,0.021589
13.956594,1.000000,0.300000,0.021452
13.989983,1.000000,0.300000,0.021316
14.023372,1.000000,0.300000,0.021181
14.056761,1.000000,0.300000,0.021046
14.090150,1.000000,0.300000,0.020912
14.123539,1.000000,0.300000,0.020780
14.156928,1.000000,0.300000,0.020648
14.190317,1.000000,0.300000,0.020517
14.223706,1.000000,0.300000,0.020386
14.257095,1.000000,0.300000,0.020257
14.290484,1.000000,0.300000,0.020128
14.323873,1.000000,0.300000,0.020000
14.357262,1.000000,0.300000,0.019873
14.390651,1.000000,0.300000,0.019747
14.424040,1.000000,0.300000,0.019622
14.457429,1.000000,0.300000,0.019497
14.490818,1.000000,0.300000,0.019373
14.524207,1.000000,0.300000,0.019250
14.557596,1.000000,0.300000,0.019128
14.590985,1.000000,0.300000,0.019006
14.624374,1.000000,0.300000,0.018886
14.657763,1.000000,0.300000,0.018766
14.691152,1.000000,0.300000,0.018646
14.724541,1.000000,0.300000,0.018528
14.757930,1.000000,0.300000,0.018410
14.791319,1.000000,0.300000,0.018293
14.824708,1.000000,0.300000,0.018177
14.858097,1.000000,0.300000,0.018062
14.891486,1.000000,0.300000,0.017947
14.924875,1.000000,0.300000,0.017833
14.958264,1.000000,0.300000,0.017720
14.991653,1.000000,0.300000,0.017607
15.025042,1.000000,0.300000,0.017495
15.058431,1.000000,0.300000,0.017384
15.091820,1.000000,0.300000,0.017274
15.125209,1.000000,0.300000,0.017164
15.158598,1.000000,0.300000,0.017055
15.191987,1.000000,0.300000,0.016947
15.225376,1.000000,0.300000,0.016839
15.258765,1.000000,0.300000,0.016732
15.292154,1.000000,0.300000,0.016626
15.325543,1.000000,0.300000,0.016520
15.358932,1.000000,0.300000,0.016415
15.392321,1.000000,0.300000,0.016311
15.425710,1.000000,0.300000,0.016208
15.459098,1.000000,0.300000,0.016105
15.492487,1.000000,0.300000,0.016002
15.525876,1.000000,0.300000,0.015901
15.559265,1.000000,0.300000,0.015800
15.592654,1.000000,0.300000,0.015699
15.626043,1.000000,0.300000,0.015600
15.659432,1.000000,0.300000,0.015501
15.692821,1.000000,0.300000,0.015402
15.726210,1.000000,0.300000,0.015304
15.759599,1.000000,0.300000,0.015207
15.792988,1.000000,0.300000,0.015110
15.826377,1.000000,0.300000,0.015014
15.859766,1.000000,0.300000,0.014919
15.893155,1.000000,0.300000,0.014824
15.926544,1.000000,0.300000,0.014730
15.959933,1.000000,0.300000,0.014637
15.993322,1.000000,0.300000,0.014544
16.026711,1.000000,0.300000,0.014451
16.060100,1.000000,0.300000,0.014360
16.093489,1.000000,0.300000,0.014268
16.126878,1.000000,0.300000,0.014178
16.160267,1.000000,0.300000,0.014088
16.193656,1.000000,0.300000,0.013998
16.227045,1.000000,0.300000,0.013909
16.260434,1.000000,0.300000,0.013821
16.293823,1.000000,0.300000,0.013733
16.327212,1.000000,0.300000,0.013646
16.360601,1.000000,0.300000,0.013559
16.393990,1.000000,0.300000,0.013473
16.427379,1.000000,0.300000,0.013388
16.460768,1.000000,0.300000,0.013302
16.494157,1.000000,0.300000,0.013218
16.527546,1.000000,0.300000,0.013134
16.560935,1.000000,0.300000,0.013051
16.594324,1.000000,0.300000,0.012968
16.627713,1.000000,0.300000,0.012885
16.661102,1.000000,0.300000,0.012804
16.694491,1.000000,0.300000,0.012722
16.727880,1.000000,0.300000,0.012641
16.761269,1.000000,0.300000,0.012561
16.794658,1.000000,0.300000,0.012481
16.828047,1.000000,0.300000,0.012402
16.861436,1.000000,0.300000,0.012323
16.894825,1.000000,0.300000,0.012245
16.928214,1.000000,0.300000,0.012167
16.961603,1.000000,0.300000,0.012090
16.994992,1.000000,0.300000,0.012013
17.028381,1.000000,0.300000,0.011937
17.061770,1.000000,0.300000,0.011861
17.095159,1.000000,0.300000,0.011786
17.128548,1.000000,0.300000,0.011711
17.161937,1.000000,0.300000,0.011636
17.195326,1.000000,0.300000,0.011563
17.228715,1.000000,0.300000,0.011489
17.262104,1.000000,0.300000,0.011416
17.295492,1.000000,0.300000,0.011344
17.328881,1.000000,0.300000,0.011272
17.362270,1.000000,0.300000,0.011200
17.395659,1.000000,0.300000,0.011129
17.429048,1.000000,0.300000,0.011058
17.462437,1.000000,0.300000,0.010988
17.495826,1.000000,0.300000,0.010918
17.529215,1.000000,0.300000,0.010849
17.562604,1.000000,0.300000,0.010780
17.595993,1.000000,0.300000,0.010711
17.629382,1.000000,0.300000,0.010643
17.662771,1.000000,0.300000,0.010576
17.696160,1.000000,0.300000,0.010509
17.729549,1.000000,0.300000,0.010442
17.762938,1.000000,0.300000,0.010376
17.796327,1.000000,0.300000,0.010310
17.829716,1.000000,0.300000,0.010244
17.863105,1.000000,0.300000,0.010179
17.896494,1.000000,0.300000,0.010114
17.929883,1.000000,0.300000,0.010050
17.963272,1.000000,0.300000,0.009986
17.996661,1.000000,0.300000,0.009923
18.030050,1.000000,0.300000,0.009860
18.063439,1.000000,0.300000,0.009797
18.096828,1.000000,0.300000,0.009735
18.130217,1.000000,0.300000,0.009673
18.163606,1.000000,0.300000,0.009612
18.196995,1.000000,0.300000,0.009551
18.230384,1.000000,0.300000,0.009490
18.263773,1.000000,0.300000,0.009430
18.297162,1.000000,0.300000,0.009370
18.330551,1.000000,0.300000,0.009310
18.363940,1.000000,0.300000,0.009251
18.397329,1.000000,0.300000,0.009192
18.430718,1.000000,0.300000,0.009134
18.464107,1.000000,0.300000,0.009076
18.497496,1.000000,0.300000,0.009018
18.530885,1.000000,0.300000,0.008961
18.564274,1.000000,0.300000,0.008904
18.597663,1.000000,0.300000,0.008848
18.631052,1.000000,0.300000,0.008791
18.664441,1.000000,0.300000,0.008736
18.697830,1.000000,0.300000,0.008680
18.731219,1.000000,0.300000,0.008625
18.764608,1.000000,0.300000,0.008570
18.797997,1.000000,0.300000,0.008516
18.831386,1.000000,0.300000,0.008462
18.864775,1.000000,0.300000,0.008408
18.898164,1.000000,0.300000,0.008355
18.931553,1.000000,0.300000,0.008301
18.964942,1.000000,0.300000,0.008249
18.998331,1.000000,0.300000,0.008196
19.031720,1.000000,0.300000,0.008144
19.065109,1.000000,0.300000,0.008093
19.098497,1.000000,0.300000,0.008041
19.131886,1.000000,0.300000,0.007990
19.165275,1.000000,0.300000,0.007939
19.198664,1.000000,0.300000,0.007889
19.232053,1.000000,0.300000,0.007839
19.265442,1.000000,0.300000,0.007789
19.298831,1.000000,0.300000,0.007740
19.332220,1.000000,0.300000,0.007690
19.365609,1.000000,0.300000,0.007642
19.398998,1.000000,0.300000,0.007593
19.432387,1.000000,0.300000,0.007545
19.465776,1.000000,0.300000,0.007497
19.499165,1.000000,0.300000,0.007449
19.532554,1.000000,0.300000,0.007402
19.565943,1.000000,0.300000,0.007355
19.599332,1.000000,0.300000,0.007308
19.632721,1.000000,0.300000,0.007262
19.666110,1.000000,0.300000,0.007216
19.699499,1.000000,0.300000,0.007170
19.732888,1.000000,0.300000,0.007124
19.766277,1.000000,0.300000,0.007079
19.799666,1.000000,0.300000,0.007034
19.833055,1.000000,0.300000,0.006989
19.866444,1.000000,0.300000,0.006945
19.899833,1.000000,0.300000,0.006901
19.933222,1.000000,0.300000,0.006857
19.966611,1.000000,0.300000,0.006813
20.000000,1.000000,0.300000,0.006770
0.000000,1.000000,0.800000,0.000000
0.033389,1.000000,0.800000,0.012508
0.066778,1.000000,0.800000,0.024556
0.100167,1.000000,0.800000,0.036158
0.133556,1.000000,0.800000,0.047328
0.166945,1.000000,0.800000,0.058080
0.200334,1.000000,0.800000,0.068426
0.233723,1.000000,0.800000,0.078378
0.267112,1.000000,0.800000,0.087950
0.300501,1.000000,0.800000,0.097152
0.333890,1.000000,0.800000,0.105997
0.367279,1.000000,0.800000,0.114495
0.400668,1.000000,0.800000,0.122657
0.434057,1.000000,0.800000,0.130493
0.467446,1.000000,0.800000,0.138015
0.500835,1.000000,0.800000,0.145231
0.534224,1.000000,0.800000,0.152151
0.567613,1.000000,0.800000,0.158785
0.601002,1.000000,0.800000,0.165141
0.634391,1.000000,0.800000,0.171228
0.667780,1.000000,0.800000,0.177055
0.701169,1.000000,0.800000,0.182630
0.734558,1.000000,0.800000,0.187961
0.767947,1.000000,0.800000,0.193055
0.801336,1.000000,0.800000,0.197921
0.834725,1.000000,0.800000,0.202565
0.868114,1.000000,0.800000,0.206994
0.901503,1.000000,0.800000,0.211216
0.934891,1.000000,0.800000,0.215237
0.968280,1.000000,0.800000,0.219063
1.001669,1.000000,0.800000,0.222701
1.035058,1.000000,0.800000,0.226157
1.068447,1.000000,0.800000,0.229436
1.101836,1.000000,0.800000,0.232545
1.135225,1.000000,0.800000,0.235489
1.168614,1.000000,0.800000,0.238274
1.202003,1.000000,0.800000,0.240903
1.235392,1.000000,0.800000,0.243384
1.268781,1.000000,0.800000,0.245720
1.302170,1.000000,0.800000,0.247916
1.335559,1.000000,0.800000,0.249977
1.368948,1.000000,0.800000,0.251908
1.402337,1.000000,0.800000,0.253712
1.435726,1.000000,0.800000,0.255394
1.469115,1.000000,0.800000,0.256958
1.502504,1.000000,0.800000,0.258409
1.535893,1.000000,0.800000,0.259749
1.569282,1.000000,0.800000,0.260983
1.602671,1.000000,0.800000,0.262114
1.636060,1.000000,0.800000,0.263145
1.669449,1.000000,0.800000,0.264081
1.702838,1.000000,0.800000,0.264924
1.736227,1.000000,0.800000,0.265678
1.769616,1.000000,0.800000,0.266345
1.803005,1.000000,0.800000,0.266929
1.836394,1.000000,0.800000,0.267433
1.869783,1.000000,0.800000,0.267859
1.903172,1.000000,0.800000,0.268211
1.936561,1.000000,0.800000,0.268490
1.969950,1.000000,0.800000,0.268700
2.003339,1.000000,0.800000,0.268842
2.036728,1.000000,0.800000,0.268920
2.070117,1.000000,0.800000,0.268936
2.103506,1.000000,0.800000,0.268891
2.136895,1.000000,0.800000,0.268789
2.170284,1.000000,0.800000,0.268631
2.203673,1.000000,0.800000,0.268419
2.237062,1.000000,0.800000,0.268156
2.270451,1.000000,0.800000,0.267843
2.303840,1.000000,0.800000,0.267482
2.337229,1.000000,0.800000,0.267076
2.370618,1.000000,0.800000,0.266625
2.404007,1.000000,0.800000,0.266131
2.437396,1.000000,0.800000,0.265597
2.470785,1.000000,0.800000,0.265024
2.504174,1.000000,0.800000,0.264413
2.537563,1.000000,0.800000,0.263765
2.570952,1.000000,0.800000,0.263083
2.604341,1.000000,0.800000,0.262368
2.637730,1.000000,0.800000,0.261621
2.671119,1.000000,0.800000,0.260844
2.704508,1.000000,0.800000,0.260037
2.737896,1.000000,0.800000,0.259202
2.771285,1.000000,0.800000,0.258340
2.804674,1.000000,0.800000,0.257453
2.838063,1.000000,0.800000,0.256541
2.871452,1.000000,0.800000,0.255605
2.904841,1.000000,0.800000,0.254648
2.938230,1.000000,0.800000,0.253669
2.971619,1.000000,0.800000,0.252670
3.005008,1.000000,0.800000,0.251651
3.038397,1.000000,0.800000,0.250614
3.071786,1.000000,0.800000,0.249559
3.105175,1.000000,0.800000,0.248488
3.138564,1.000000,0.800000,0.247401
3.171953,1.000000,0.800000,0.246299
3.205342,1.000000,0.800000,0.245183
3.238731,1.000000,0.800000,0.244053
3.272120,1.000000,0.800000,0.242911
3.305509,1.000000,0.800000,0.241756
3.338898,1.000000,0.800000,0.240591
3.372287,1.000000,0.800000,0.239414
3.405676,1.000000,0.800000,0.238228
3.439065,1.000000,0.800000,0.237033
