c,m,response
0.858447,-0.652968,0.622226
0.867580,-0.652968,0.627764
0.876712,-0.652968,0.633270
0.885845,-0.652968,0.638740
0.894977,-0.652968,0.644175
0.904110,-0.652968,0.649573
0.913242,-0.652968,0.654933
0.922374,-0.652968,0.660254
0.931507,-0.652968,0.665535
0.940639,-0.652968,0.670775
0.949772,-0.652968,0.675972
0.958904,-0.652968,0.681127
0.968037,-0.652968,0.686237
0.977169,-0.652968,0.691303
0.986301,-0.652968,0.696323
0.995434,-0.652968,0.701297
1.004566,-0.652968,0.706224
1.013699,-0.652968,0.711102
1.022831,-0.652968,0.715933
1.031963,-0.652968,0.720714
1.041096,-0.652968,0.725446
1.050228,-0.652968,0.730128
1.059361,-0.652968,0.734759
1.068493,-0.652968,0.739339
1.077626,-0.652968,0.743867
1.086758,-0.652968,0.748344
1.095890,-0.652968,0.752768
1.105023,-0.652968,0.757140
1.114155,-0.652968,0.761459
1.123288,-0.652968,0.765725
1.132420,-0.652968,0.769937
1.141553,-0.652968,0.774096
1.150685,-0.652968,0.778202
1.159817,-0.652968,0.782254
1.168950,-0.652968,0.786253
1.178082,-0.652968,0.790197
1.187215,-0.652968,0.794088
1.196347,-0.652968,0.797925
1.205479,-0.652968,0.801709
1.214612,-0.652968,0.805439
1.223744,-0.652968,0.809116
1.232877,-0.652968,0.812739
1.242009,-0.652968,0.816309
1.251142,-0.652968,0.819826
1.260274,-0.652968,0.823290
1.269406,-0.652968,0.826702
1.278539,-0.652968,0.830062
1.287671,-0.652968,0.833369
1.296804,-0.652968,0.836625
1.305936,-0.652968,0.839829
1.315068,-0.652968,0.842983
1.324201,-0.652968,0.846085
1.333333,-0.652968,0.849138
1.342466,-0.652968,0.852140
1.351598,-0.652968,0.855093
1.360731,-0.652968,0.857997
1.369863,-0.652968,0.860852
1.378995,-0.652968,0.863658
1.388128,-0.652968,0.866417
1.397260,-0.652968,0.869129
1.406393,-0.652968,0.871793
1.415525,-0.652968,0.874411
1.424658,-0.652968,0.876984
1.433790,-0.652968,0.879510
1.442922,-0.652968,0.881992
1.452055,-0.652968,0.884430
1.461187,-0.652968,0.886824
1.470320,-0.652968,0.889174
1.479452,-0.652968,0.891481
1.488584,-0.652968,0.893746
1.497717,-0.652968,0.895970
1.506849,-0.652968,0.898152
1.515982,-0.652968,0.900293
1.525114,-0.652968,0.902395
1.534247,-0.652968,0.904456
1.543379,-0.652968,0.906479
1.552511,-0.652968,0.908463
1.561644,-0.652968,0.910410
1.570776,-0.652968,0.912318
1.579909,-0.652968,0.914191
1.589041,-0.652968,0.916026
1.598174,-0.652968,0.917826
1.607306,-0.652968,0.919591
1.616438,-0.652968,0.921321
1.625571,-0.652968,0.923017
1.634703,-0.652968,0.924680
1.643836,-0.652968,0.926309
1.652968,-0.652968,0.927906
1.662100,-0.652968,0.929471
1.671233,-0.652968,0.931005
1.680365,-0.652968,0.932507
1.689498,-0.652968,0.933980
1.698630,-0.652968,0.935422
1.707763,-0.652968,0.936835
1.716895,-0.652968,0.938219
1.726027,-0.652968,0.939575
1.735160,-0.652968,0.940902
1.744292,-0.652968,0.942203
1.753425,-0.652968,0.943476
1.762557,-0.652968,0.944723
1.771689,-0.652968,0.945945
1.780822,-0.652968,0.947140
1.789954,-0.652968,0.948311
1.799087,-0.652968,0.949457
1.808219,-0.652968,0.950579
1.817352,-0.652968,0.951678
1.826484,-0.652968,0.952753
1.835616,-0.652968,0.953805
1.844749,-0.652968,0.954836
1.853881,-0.652968,0.955844
1.863014,-0.652968,0.956831
1.872146,-0.652968,0.957796
1.881279,-0.652968,0.958741
1.890411,-0.652968,0.959666
1.899543,-0.652968,0.960571
1.908676,-0.652968,0.961456
1.917808,-0.652968,0.962322
1.926941,-0.652968,0.963170
1.936073,-0.652968,0.963999
1.945205,-0.652968,0.964810
1.954338,-0.652968,0.965604
1.963470,-0.652968,0.966380
1.972603,-0.652968,0.967140
1.981735,-0.652968,0.967882
1.990868,-0.652968,0.968609
2.000000,-0.652968,0.969320
0.000000,-0.643836,0.152507
0.009132,-0.643836,0.155577
0.018265,-0.643836,0.158697
0.027397,-0.643836,0.161867
0.036530,-0.643836,0.165089
0.045662,-0.643836,0.168361
0.054795,-0.643836,0.171685
0.063927,-0.643836,0.175061
0.073059,-0.643836,0.178489
0.082192,-0.643836,0.181970
0.091324,-0.643836,0.185503
0.100457,-0.643836,0.189088
0.109589,-0.643836,0.192727
0.118721,-0.643836,0.196418
0.127854,-0.643836,0.200163
0.136986,-0.643836,0.203961
0.146119,-0.643836,0.207812
0.155251,-0.643836,0.211717
0.164384,-0.643836,0.215675
0.173516,-0.643836,0.219687
0.182648,-0.643836,0.223752
0.191781,-0.643836,0.227870
0.200913,-0.643836,0.232041
0.210046,-0.643836,0.236265
0.219178,-0.643836,0.240542
0.228311,-0.643836,0.244872
0.237443,-0.643836,0.249254
0.246575,-0.643836,0.253688
0.255708,-0.643836,0.258174
0.264840,-0.643836,0.262711
0.273973,-0.643836,0.267299
0.283105,-0.643836,0.271938
0.292237,-0.643836,0.276627
0.301370,-0.643836,0.281365
0.310502,-0.643836,0.286153
0.319635,-0.643836,0.290989
0.328767,-0.643836,0.295873
0.337900,-0.643836,0.300804
0.347032,-0.643836,0.305781
0.356164,-0.643836,0.310805
0.365297,-0.643836,0.315873
0.374429,-0.643836,0.320986
0.383562,-0.643836,0.326141
0.392694,-0.643836,0.331339
0.401826,-0.643836,0.336579
0.410959,-0.643836,0.341859
0.420091,-0.643836,0.347179
0.429224,-0.643836,0.352537
0.438356,-0.643836,0.357932
0.447489,-0.643836,0.363364
0.456621,-0.643836,0.368831
0.465753,-0.643836,0.374331
0.474886,-0.643836,0.379865
0.484018,-0.643836,0.385429
0.493151,-0.643836,0.391024
0.502283,-0.643836,0.396648
0.511416,-0.643836,0.402299
0.520548,-0.643836,0.407976
0.529680,-0.643836,0.413677
0.538813,-0.643836,0.419402
0.547945,-0.643836,0.425149
0.557078,-0.643836,0.430916
0.566210,-0.643836,0.436702
0.575342,-0.643836,0.442505
0.584475,-0.643836,0.448324
0.593607,-0.643836,0.454157
0.602740,-0.643836,0.460003
0.611872,-0.643836,0.465860
0.621005,-0.643836,0.471726
0.630137,-0.643836,0.477600
0.639269,-0.643836,0.483480
0.648402,-0.643836,0.489365
0.657534,-0.643836,0.495253
0.666667,-0.643836,0.501142
0.675799,-0.643836,0.507030
0.684932,-0.643836,0.512917
0.694064,-0.643836,0.518800
0.703196,-0.643836,0.524678
0.712329,-0.643836,0.530549
0.721461,-0.643836,0.536412
0.730594,-0.643836,0.542265
0.739726,-0.643836,0.548106
0.748858,-0.643836,0.553933
0.757991,-0.643836,0.559746
0.767123,-0.643836,0.565543
0.776256,-0.643836,0.571322
0.785388,-0.643836,0.577081
0.794521,-0.643836,0.582820
0.803653,-0.643836,0.588536
0.812785,-0.643836,0.594228
0.821918,-0.643836,0.599895
0.831050,-0.643836,0.605536
0.840183,-0.643836,0.611148
0.849315,-0.643836,0.616732
0.858447,-0.643836,0.622284
0.867580,-0.643836,0.627805
0.876712,-0.643836,0.633293
0.885845,-0.643836,0.638746
0.894977,-0.643836,0.644164
0.904110,-0.643836,0.649545
0.913242,-0.643836,0.654888
0.922374,-0.643836,0.660192
0.931507,-0.643836,0.665457
0.940639,-0.643836,0.670681
0.949772,-0.643836,0.675863
0.958904,-0.643836,0.681002
0.968037,-0.643836,0.686097
0.977169,-0.643836,0.691148
0.986301,-0.643836,0.696154
0.995434,-0.643836,0.701113
1.004566,-0.643836,0.706026
1.013699,-0.643836,0.710892
1.022831,-0.643836,0.715709
1.031963,-0.643836,0.720478
1.041096,-0.643836,0.725197
1.050228,-0.643836,0.729866
1.059361,-0.643836,0.734486
1.068493,-0.643836,0.739054
1.077626,-0.643836,0.743571
1.086758,-0.643836,0.748037
1.095890,-0.643836,0.752451
1.105023,-0.643836,0.756813
1.114155,-0.643836,0.761122
1.123288,-0.643836,0.765379
1.132420,-0.643836,0.769582
1.141553,-0.643836,0.773733
1.150685,-0.643836,0.777831
1.159817,-0.643836,0.781875
1.168950,-0.643836,0.785866
1.178082,-0.643836,0.789803
1.187215,-0.643836,0.793687
1.196347,-0.643836,0.797518
1.205479,-0.643836,0.801295
1.214612,-0.643836,0.805019
1.223744,-0.643836,0.808690
1.232877,-0.643836,0.812308
1.242009,-0.643836,0.815873
1.251142,-0.643836,0.819386
1.260274,-0.643836,0.822846
1.269406,-0.643836,0.826254
1.278539,-0.643836,0.829609
1.287671,-0.643836,0.832913
1.296804,-0.643836,0.836166
1.305936,-0.643836,0.839368
1.315068,-0.643836,0.842519
1.324201,-0.643836,0.845619
1.333333,-0.643836,0.848669
1.342466,-0.643836,0.851670
1.351598,-0.643836,0.854621
1.360731,-0.643836,0.857523
1.369863,-0.643836,0.860377
1.378995,-0.643836,0.863183
1.388128,-0.643836,0.865941
1.397260,-0.643836,0.868653
1.406393,-0.643836,0.871317
1.415525,-0.643836,0.873935
1.424658,-0.643836,0.876508
1.433790,-0.643836,0.879035
1.442922,-0.643836,0.881518
1.452055,-0.643836,0.883956
1.461187,-0.643836,0.886351
1.470320,-0.643836,0.888702
1.479452,-0.643836,0.891011
1.488584,-0.643836,0.893277
1.497717,-0.643836,0.895502
1.506849,-0.643836,0.897686
1.515982,-0.643836,0.899830
1.525114,-0.643836,0.901933
1.534247,-0.643836,0.903997
1.543379,-0.643836,0.906022
1.552511,-0.643836,0.908009
1.561644,-0.643836,0.909958
1.570776,-0.643836,0.911869
1.579909,-0.643836,0.913744
1.589041,-0.643836,0.915583
1.598174,-0.643836,0.917386
1.607306,-0.643836,0.919153
1.616438,-0.643836,0.920887
1.625571,-0.643836,0.922586
1.634703,-0.643836,0.924252
1.643836,-0.643836,0.925885
1.652968,-0.643836,0.927485
1.662100,-0.643836,0.929053
1.671233,-0.643836,0.930591
1.680365,-0.643836,0.932097
1.689498,-0.643836,0.933573
1.698630,-0.643836,0.935019
1.707763,-0.643836,0.936435
1.716895,-0.643836,0.937823
1.726027,-0.643836,0.939183
1.735160,-0.643836,0.940514
1.744292,-0.643836,0.941819
1.753425,-0.643836,0.943096
1.762557,-0.643836,0.944347
1.771689,-0.643836,0.945572
1.780822,-0.643836,0.946772
1.789954,-0.643836,0.947947
1.799087,-0.643836,0.949097
1.808219,-0.643836,0.950223
1.817352,-0.643836,0.951326
1.826484,-0.643836,0.952405
1.835616,-0.643836,0.953461
1.844749,-0.643836,0.954496
1.853881,-0.643836,0.955508
1.863014,-0.643836,0.956499
1.872146,-0.643836,0.957468
1.881279,-0.643836,0.958417
1.890411,-0.643836,0.959346
1.899543,-0.643836,0.960255
1.908676,-0.643836,0.961144
1.917808,-0.643836,0.962015
1.926941,-0.643836,0.962866
1.936073,-0.643836,0.963699
1.945205,-0.643836,0.964514
1.954338,-0.643836,0.965312
1.963470,-0.643836,0.966092
1.972603,-0.643836,0.966855
1.981735,-0.643836,0.967602
1.990868,-0.643836,0.968332
2.000000,-0.643836,0.969047
0.000000,-0.634703,0.153454
0.009132,-0.634703,0.156529
0.018265,-0.634703,0.159655
0.027397,-0.634703,0.162830
0.036530,-0.634703,0.166057
0.045662,-0.634703,0.169334
0.054795,-0.634703,0.172663
0.063927,-0.634703,0.176043
0.073059,-0.634703,0.179475
0.082192,-0.634703,0.182959
0.091324,-0.634703,0.186495
0.100457,-0.634703,0.190084
0.109589,-0.634703,0.193725
0.118721,-0.634703,0.197419
0.127854,-0.634703,0.201166
0.136986,-0.634703,0.204966
0.146119,-0.634703,0.208819
0.155251,-0.634703,0.212725
0.164384,-0.634703,0.216684
0.173516,-0.634703,0.220696
0.182648,-0.634703,0.224761
0.191781,-0.634703,0.228879
0.200913,-0.634703,0.233050
0.210046,-0.634703,0.237273
0.219178,-0.634703,0.241549
0.228311,-0.634703,0.245877
0.237443,-0.634703,0.250257
0.246575,-0.634703,0.254689
0.255708,-0.634703,0.259172
0.264840,-0.634703,0.263706
0.273973,-0.634703,0.268290
0.283105,-0.634703,0.272925
0.292237,-0.634703,0.277609
0.301370,-0.634703,0.282343
0.310502,-0.634703,0.287125
0.319635,-0.634703,0.291955
0.328767,-0.634703,0.296833
0.337900,-0.634703,0.301757
0.347032,-0.634703,0.306728
0.356164,-0.634703,0.311743
0.365297,-0.634703,0.316804
0.374429,-0.634703,0.321908
0.383562,-0.634703,0.327055
0.392694,-0.634703,0.332244
0.401826,-0.634703,0.337474
0.410959,-0.634703,0.342744
0.420091,-0.634703,0.348053
0.429224,-0.634703,0.353400
0.438356,-0.634703,0.358784
0.447489,-0.634703,0.364204
0.456621,-0.634703,0.369658
0.465753,-0.634703,0.375146
0.474886,-0.634703,0.380666
0.484018,-0.634703,0.386218
0.493151,-0.634703,0.391799
0.502283,-0.634703,0.397408
0.511416,-0.634703,0.403045
0.520548,-0.634703,0.408707
0.529680,-0.634703,0.414394
0.538813,-0.634703,0.420103
0.547945,-0.634703,0.425834
0.557078,-0.634703,0.431585
0.566210,-0.634703,0.437355
0.575342,-0.634703,0.443141
0.584475,-0.634703,0.448943
0.593607,-0.634703,0.454759
0.602740,-0.634703,0.460587
0.611872,-0.634703,0.466426
0.621005,-0.634703,0.472275
0.630137,-0.634703,0.478131
0.639269,-0.634703,0.483992
0.648402,-0.634703,0.489859
0.657534,-0.634703,0.495728
0.666667,-0.634703,0.501598
0.675799,-0.634703,0.507468
0.684932,-0.634703,0.513336
0.694064,-0.634703,0.519200
0.703196,-0.634703,0.525059
0.712329,-0.634703,0.530911
0.721461,-0.634703,0.536754
0.730594,-0.634703,0.542587
0.739726,-0.634703,0.548409
0.748858,-0.634703,0.554218
0.757991,-0.634703,0.560011
0.767123,-0.634703,0.565789
0.776256,-0.634703,0.571548
0.785388,-0.634703,0.577289
0.794521,-0.634703,0.583008
0.803653,-0.634703,0.588705
0.812785,-0.634703,0.594379
0.821918,-0.634703,0.600027
0.831050,-0.634703,0.605649
0.840183,-0.634703,0.611244
0.849315,-0.634703,0.616809
0.858447,-0.634703,0.622343
0.867580,-0.634703,0.627846
0.876712,-0.634703,0.633316
0.885845,-0.634703,0.638752
0.894977,-0.634703,0.644152
0.904110,-0.634703,0.649516
0.913242,-0.634703,0.654843
0.922374,-0.634703,0.660131
0.931507,-0.634703,0.665379
0.940639,-0.634703,0.670587
0.949772,-0.634703,0.675753
0.958904,-0.634703,0.680877
0.968037,-0.634703,0.685957
0.977169,-0.634703,0.690993
0.986301,-0.634703,0.695984
0.995434,-0.634703,0.700930
1.004566,-0.634703,0.705829
1.013699,-0.634703,0.710681
1.022831,-0.634703,0.715485
1.031963,-0.634703,0.720241
1.041096,-0.634703,0.724948
1.050228,-0.634703,0.729605
1.059361,-0.634703,0.734212
1.068493,-0.634703,0.738769
1.077626,-0.634703,0.743276
1.086758,-0.634703,0.747731
1.095890,-0.634703,0.752134
1.105023,-0.634703,0.756486
1.114155,-0.634703,0.760785
1.123288,-0.634703,0.765033
1.132420,-0.634703,0.769227
1.141553,-0.634703,0.773369
1.150685,-0.634703,0.777458
1.159817,-0.634703,0.781495
1.168950,-0.634703,0.785478
1.178082,-0.634703,0.789408
1.187215,-0.634703,0.793285
1.196347,-0.634703,0.797109
1.205479,-0.634703,0.800880
1.214612,-0.634703,0.804599
1.223744,-0.634703,0.808264
1.232877,-0.634703,0.811877
1.242009,-0.634703,0.815437
1.251142,-0.634703,0.818945
1.260274,-0.634703,0.822400
1.269406,-0.634703,0.825804
1.278539,-0.634703,0.829156
1.287671,-0.634703,0.832457
1.296804,-0.634703,0.835706
1.305936,-0.634703,0.838905
1.315068,-0.634703,0.842053
1.324201,-0.634703,0.845151
1.333333,-0.634703,0.848199
1.342466,-0.634703,0.851198
1.351598,-0.634703,0.854148
1.360731,-0.634703,0.857049
1.369863,-0.634703,0.859902
1.378995,-0.634703,0.862707
1.388128,-0.634703,0.865464
1.397260,-0.634703,0.868175
1.406393,-0.634703,0.870839
1.415525,-0.634703,0.873458
1.424658,-0.634703,0.876030
1.433790,-0.634703,0.878558
1.442922,-0.634703,0.881041
1.452055,-0.634703,0.883480
1.461187,-0.634703,0.885876
1.470320,-0.634703,0.888228
1.479452,-0.634703,0.890538
1.488584,-0.634703,0.892807
1.497717,-0.634703,0.895033
1.506849,-0.634703,0.897219
1.515982,-0.634703,0.899364
1.525114,-0.634703,0.901470
1.534247,-0.634703,0.903536
1.543379,-0.634703,0.905563
1.552511,-0.634703,0.907552
1.561644,-0.634703,0.909503
1.570776,-0.634703,0.911418
1.579909,-0.634703,0.913295
1.589041,-0.634703,0.915137
1.598174,-0.634703,0.916943
1.607306,-0.634703,0.918714
1.616438,-0.634703,0.920450
1.625571,-0.634703,0.922152
1.634703,-0.634703,0.923822
1.643836,-0.634703,0.925458
1.652968,-0.634703,0.927061
1.662100,-0.634703,0.928633
1.671233,-0.634703,0.930174
1.680365,-0.634703,0.931684
1.689498,-0.634703,0.933163
1.698630,-0.634703,0.934613
1.707763,-0.634703,0.936034
1.716895,-0.634703,0.937425
1.726027,-0.634703,0.938789
1.735160,-0.634703,0.940124
1.744292,-0.634703,0.941432
1.753425,-0.634703,0.942714
1.762557,-0.634703,0.943969
1.771689,-0.634703,0.945198
1.780822,-0.634703,0.946401
1.789954,-0.634703,0.947580
1.799087,-0.634703,0.948734
1.808219,-0.634703,0.949865
1.817352,-0.634703,0.950971
1.826484,-0.634703,0.952054
1.835616,-0.634703,0.953115
1.844749,-0.634703,0.954153
1.853881,-0.634703,0.955169
1.863014,-0.634703,0.956164
1.872146,-0.634703,0.957138
1.881279,-0.634703,0.958091
1.890411,-0.634703,0.959024
1.899543,-0.634703,0.959937
1.908676,-0.634703,0.960830
1.917808,-0.634703,0.961704
1.926941,-0.634703,0.962560
1.936073,-0.634703,0.963397
1.945205,-0.634703,0.964216
1.954338,-0.634703,0.965017
1.963470,-0.634703,0.965802
1.972603,-0.634703,0.966569
1.981735,-0.634703,0.967319
1.990868,-0.634703,0.968053
2.000000,-0.634703,0.968772
0.000000,-0.625571,0.154406
0.009132,-0.625571,0.157486
0.018265,-0.625571,0.160617
0.027397,-0.625571,0.163798
0.036530,-0.625571,0.167029
0.045662,-0.625571,0.170311
0.054795,-0.625571,0.173644
0.063927,-0.625571,0.177028
0.073059,-0.625571,0.180464
0.082192,-0.625571,0.183952
0.091324,-0.625571,0.187492
0.100457,-0.625571,0.191084
0.109589,-0.625571,0.194728
0.118721,-0.625571,0.198424
0.127854,-0.625571,0.202173
0.136986,-0.625571,0.205975
0.146119,-0.625571,0.209830
0.155251,-0.625571,0.213737
0.164384,-0.625571,0.217697
0.173516,-0.625571,0.221709
0.182648,-0.625571,0.225775
0.191781,-0.625571,0.229892
0.200913,-0.625571,0.234062
0.210046,-0.625571,0.238285
0.219178,-0.625571,0.242559
0.228311,-0.625571,0.246885
0.237443,-0.625571,0.251263
0.246575,-0.625571,0.255692
0.255708,-0.625571,0.260172
0.264840,-0.625571,0.264703
0.273973,-0.625571,0.269283
0.283105,-0.625571,0.273914
0.292237,-0.625571,0.278594
0.301370,-0.625571,0.283322
0.310502,-0.625571,0.288099
0.319635,-0.625571,0.292923
0.328767,-0.625571,0.297795
0.337900,-0.625571,0.302712
0.347032,-0.625571,0.307676
0.356164,-0.625571,0.312684
0.365297,-0.625571,0.317736
0.374429,-0.625571,0.322832
0.383562,-0.625571,0.327970
0.392694,-0.625571,0.333149
0.401826,-0.625571,0.338369
0.410959,-0.625571,0.343629
0.420091,-0.625571,0.348928
0.429224,-0.625571,0.354264
0.438356,-0.625571,0.359636
0.447489,-0.625571,0.365044
0.456621,-0.625571,0.370486
0.465753,-0.625571,0.375962
0.474886,-0.625571,0.381469
0.484018,-0.625571,0.387007
0.493151,-0.625571,0.392574
0.502283,-0.625571,0.398169
0.511416,-0.625571,0.403792
0.520548,-0.625571,0.409439
0.529680,-0.625571,0.415110
0.538813,-0.625571,0.420804
0.547945,-0.625571,0.426520
0.557078,-0.625571,0.432254
0.566210,-0.625571,0.438007
0.575342,-0.625571,0.443777
0.584475,-0.625571,0.449562
0.593607,-0.625571,0.455361
0.602740,-0.625571,0.461172
0.611872,-0.625571,0.466993
0.621005,-0.625571,0.472823
0.630137,-0.625571,0.478661
0.639269,-0.625571,0.484505
0.648402,-0.625571,0.490353
0.657534,-0.625571,0.496203
0.666667,-0.625571,0.502055
0.675799,-0.625571,0.507906
0.684932,-0.625571,0.513755
0.694064,-0.625571,0.519600
0.703196,-0.625571,0.525439
0.712329,-0.625571,0.531272
0.721461,-0.625571,0.537096
0.730594,-0.625571,0.542910
0.739726,-0.625571,0.548713
0.748858,-0.625571,0.554502
0.757991,-0.625571,0.560277
0.767123,-0.625571,0.566035
0.776256,-0.625571,0.571775
0.785388,-0.625571,0.577496
0.794521,-0.625571,0.583197
0.803653,-0.625571,0.588875
0.812785,-0.625571,0.594530
0.821918,-0.625571,0.600160
0.831050,-0.625571,0.605763
0.840183,-0.625571,0.611339
0.849315,-0.625571,0.616886
0.858447,-0.625571,0.622402
0.867580,-0.625571,0.627887
0.876712,-0.625571,0.633339
0.885845,-0.625571,0.638758
0.894977,-0.625571,0.644141
0.904110,-0.625571,0.649488
0.913242,-0.625571,0.654798
0.922374,-0.625571,0.660069
0.931507,-0.625571,0.665301
0.940639,-0.625571,0.670493
0.949772,-0.625571,0.675643
0.958904,-0.625571,0.680752
0.968037,-0.625571,0.685817
0.977169,-0.625571,0.690838
0.986301,-0.625571,0.695815
0.995434,-0.625571,0.700746
1.004566,-0.625571,0.705631
1.013699,-0.625571,0.710470
1.022831,-0.625571,0.715261
1.031963,-0.625571,0.720004
1.041096,-0.625571,0.724698
1.050228,-0.625571,0.729343
1.059361,-0.625571,0.733939
1.068493,-0.625571,0.738484
1.077626,-0.625571,0.742979
1.086758,-0.625571,0.747424
1.095890,-0.625571,0.751817
1.105023,-0.625571,0.756158
1.114155,-0.625571,0.760448
1.123288,-0.625571,0.764686
1.132420,-0.625571,0.768872
1.141553,-0.625571,0.773005
1.150685,-0.625571,0.777086
1.159817,-0.625571,0.781114
1.168950,-0.625571,0.785090
1.178082,-0.625571,0.789013
1.187215,-0.625571,0.792883
1.196347,-0.625571,0.796700
1.205479,-0.625571,0.800465
1.214612,-0.625571,0.804177
1.223744,-0.625571,0.807837
1.232877,-0.625571,0.811444
1.242009,-0.625571,0.815000
1.251142,-0.625571,0.818503
1.260274,-0.625571,0.821954
1.269406,-0.625571,0.825354
1.278539,-0.625571,0.828702
1.287671,-0.625571,0.831999
1.296804,-0.625571,0.835245
1.305936,-0.625571,0.838441
1.315068,-0.625571,0.841587
1.324201,-0.625571,0.844682
1.333333,-0.625571,0.847728
1.342466,-0.625571,0.850725
1.351598,-0.625571,0.853673
1.360731,-0.625571,0.856573
1.369863,-0.625571,0.859425
1.378995,-0.625571,0.862229
1.388128,-0.625571,0.864986
1.397260,-0.625571,0.867696
1.406393,-0.625571,0.870360
1.415525,-0.625571,0.872978
1.424658,-0.625571,0.875551
1.433790,-0.625571,0.878079
1.442922,-0.625571,0.880563
1.452055,-0.625571,0.883003
1.461187,-0.625571,0.885399
1.470320,-0.625571,0.887753
1.479452,-0.625571,0.890064
1.488584,-0.625571,0.892334
1.497717,-0.625571,0.894562
1.506849,-0.625571,0.896750
1.515982,-0.625571,0.898897
1.525114,-0.625571,0.901004
